,Brand,Review,Rating,Author Name,Review Date,URL
583,MG Hector,MG Hector is a wonderful car in this model. Also in this price range getting a good option. A perfect car in terms of comfort which getting in this car. Good SUV in this range.,5,Darshan Patel,"May 29, 2019",https://www.cardekho.com/user-review/mg-hector/suv-cars-61496.htm
584,MG Hector,It's truly more than a Human Thing. It would be a trend setter for the modern SUVs and lead from the front. It's been a dream to have such a car. MG Hector is The Smartest of its segment where it shows that even machines need to be sensitive and understand the needs. Hector is sure to build relations for generations.,5,Virendra,"May 25, 2019",https://www.cardekho.com/user-review/mg-hector/the-future-human-thing-60841.htm
585,MG Hector,"MG Hector is a dream car in the Indian market. Looking awesome exterior and interior. Thanks, MG for arriving in India. I purchased this heartist car soon. ",5,Akshay Rao Verified Buyer,"Jun 04, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-62513.htm
586,MG Hector,I like I want to buy that I like for the first time in advertisement my parents told that to by this car.,5,Chandru Messi,"May 31, 2019",https://www.cardekho.com/user-review/mg-hector/my-favourite-car-in-my-life-61778.htm
587,MG Hector,"Features and stylish elegant in look, price should be thought of. That is competing then the car leaches its peaks.",5,Narasimha,"May 30, 2019",https://www.cardekho.com/user-review/mg-hector/superb-for-indian-market-61648.htm
588,MG Hector,Hector is just the best .coming with such advanced techno features that no.other is offering.,5,Anonymous,"May 30, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-61554.htm
589,MG Hector,Great car. We're very happy for MG  cars come in India. MG make a milestone in India.,5,Soumadip Singha Roy,"May 23, 2019",https://www.cardekho.com/user-review/mg-hector/its-impressive-and-so-cool-60544.htm
590,MG Hector,"MG Hector will be the best car in future and at the cheapest price ever. If you tell the voice assistant to open the door, immediately it will open the door. You can also open sunroof by Using voice assist. You can also remote control it using MG app. For example, you can slow down the AC power or you can of it. The interior and exterior are very good.",5,Harshit,"May 23, 2019",https://www.cardekho.com/user-review/mg-hector/economical-range-car-60446.htm
591,MG Hector,A very amazing car when it comes to looks both the interior and the exterior looks. This company has come out with its first car MG HECTOR in India has a variety of such features which other cars don't have Looking at all the features it is quite cheap at the price at which it is available The mileage is also good as it provides a mileage of 17-19kmpl It has a seating capacity of 5people The backspace is also very good and a good amount of baggage can be kept Has a nice music system fit In it so nice sound quality can be enjoyed The seats are also comfortable The rear windows don't open fully so that is a problem which some of us may take as Drivers system can be adjusted electronically Huge amount of lights?s available in the car.,5,Anonymous,"May 22, 2019",https://www.cardekho.com/user-review/mg-hector/the-magnificent-car-of-this-year-60235.htm
592,MG Hector,It is a sporty car. The looks are very stylish. I am impressed with the engineering. ,5,Sathwara Devang Sureshbhai,"May 23, 2019",https://www.cardekho.com/user-review/mg-hector/an-excellent-car-with-looks-60432.htm
593,MG Hector,excellent view of mg hector overall car designed in the way that anybody shall be like in the first view. cost of the mg hector is also companionable to other SUVs. I think the company is giving a big opportunity to the public feel luxurious in the low cost.4to5 person will easily sit with comfort n take the luxurious journey.,5,Amit Rai,"May 22, 2019",https://www.cardekho.com/user-review/mg-hector/feel-luxuries-with-mg-hector-60342.htm
594,MG Hector,Best sports utility vehicle under this price segments it has an engine which is best in torque the best sound with four speakers and two twisters. This car has best safety feature such as six airbags it has electronic brake distribution and anti-lock brake distribution it has disk break on four tires of has ten inches full Hd display as a stereo system.,5,Anonymous,"May 22, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-60206.htm
595,MG Hector,I found Hector to be a game changer in the Indian market in the economy SUV segment especially being the first smart car. A strong road presence and classy interiors are certainly the best compared to Jeep Compass and Harrier. Really looking forward to seeing one on the road soon.,4,Anonymous,"May 22, 2019",https://www.cardekho.com/user-review/mg-hector/the-smart-suv-60188.htm
596,MG Hector,This is the best car. The looks are amazing. ,5,Tanish,"May 21, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-car-in-the-segment-60071.htm
597,MG Hector,MG hector is going to be the best car under 20lk and the best family tour car too.,5,Biswaranjan Das,"May 23, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-the-best-car-60494.htm
598,MG Hector,So nice Car India's First E-sim car. His Assistant is So Responsible. You should buy this Car.This car contains very good specs,5,Patel Saumya,"May 22, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-60259.htm
599,MG Hector,"Awesome car by MG, hope that they will bring better options in their next cars.",5,Tanveer Singh,"May 21, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-car-60160.htm
600,MG Hector,This will smash the Indian car market. I will definitely choose it. It's worthy for its estimated cost. Loved it. If we look at the features no more cars having 15-20 lakhs rupees may not provide such astonishing features. Eager to see this cheetah. If we modify further it will become unstoppable car ever in India.,5,Nekkara Kadu,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/impressive-and-loved-59673.htm
601,MG Hector,I found Hector the best in the segment. I appreciate the price in this category with exclusive features. I am really eager to take test drive of Hector. I am sure the test drive will double my likes for Hector. This is the first car I have seen where I stop thinking for other cars. There is not a single doubt on the performance. Obviously test drive is the add-on feature.,5,Himanshumistry,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/a-real-dream-car-59767.htm
602,MG Hector,"The pricing on the petrol version is way too high for the 1.5-litre engine. In that case, it will perform worst than jeep petrol version in buyer sensitive market. If the claimed features not available in petrol version then MG forgets about Indian customers for your petrol version. Good luck with your diesel version. XUV 500 and Harrier will still lead.",3,Sriharsha T S,"May 18, 2019",https://www.cardekho.com/user-review/mg-hector/mg-petrol-version-are-over-priced-59579.htm
603,MG Hector,"The model details itself captured my mind. If i plan to buy a new vehicle my first preference will definitely these one itself, in no other vehicles, i have seen this many features, not only that this vehicle gives more care for safety as well. I am very excited for a great launch of my dream vehicle.",5,Gokul R Nair,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/mind-catcher-59782.htm
604,MG Hector,So nice best model the best interior they decided supermodel this is best and no 1 SUV and I love this car and hands off to the excellent brain who had designed this car. They designed boot space very well. It designed very comfortable for people so all love this car. It was designed with smart and hybrid technology.,5,Anonymous,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/super-ultimate-vulnerable-suv-59655.htm
605,MG Hector,Best mid-size SUV and having every advanced stuff .. It will be above all competitors?.. Will also compete Innova crysta,5,Anonymous,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-59648.htm
606,MG Hector,The petrol version is overpriced. MG will be in the worst position compared to the jeep petrol version which is again overpriced for the 1.5-litre segment. If the claimed features not available in the petrol version then it will be difficult for MG  Good luck with Diesel version. XUV 500 and Tata Harrier will still lead the market.,3,Anonymous,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/mg-over-priced-petrol-version-59639.htm
607,MG Hector,Best in this segment. Best in Features. Best in Price. Best in Look. Best in Everything. Best way to get an entry in India.,5,Viral,"May 18, 2019",https://www.cardekho.com/user-review/mg-hector/welcome-mg-59520.htm
608,MG Hector,"Good car, fabulous model, Fantastic interiors, and unbelievable SUV.",5,Kamal Vekariya,"May 19, 2019",https://www.cardekho.com/user-review/mg-hector/fantastic-car-59729.htm
609,MG Hector,It's very nice waiting for the launch when compared the look is simply superb. It is almost competitor with Fortuner,4,Gangadhar Yella,"May 18, 2019",https://www.cardekho.com/user-review/mg-hector/stylish-mg-hector-59500.htm
610,MG Hector,"MG Hector is beautifully designed with a lot of space and segment first features. The Petrol Engine fills the gap between 1200-1600cc and comes with an auto gearbox too. Interiors are beautifully done. The outer looks are to die for. The connected 10.4-inch screen is a big plus for feature lovers. In India, for most people, 15 lakhs is a sort of mental barrier. The Creta is overpriced by a lot for a lot fewer features. The Harrier doesn't offer good features in lower models but is priced very competitively. The SUV market in India is growing and if MG Hector is rightly priced (say 13 lakhs onwards), it will be a definite Winner.",3,Pratyush Chauhan,"May 16, 2019",https://www.cardekho.com/user-review/mg-hector/if-price-is-right-we-have-a-segment-leader-here-59191.htm
611,MG Hector,This is the best car. The looks are attractive. The features are amazing. ,5,Soni Subhash Bhai,"May 18, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-car-with-good-features-59416.htm
612,MG Hector,An outstanding car much awaited for Indian market would have a tough rivalry with Tata Harrier wherein cost shall be a constraint too though stand out features are true attraction and out of segment compared to any car of this segment. MG is the first launch in the Indian market so eyes shall be a focus on quality with the price factor. Hands-on experience shall decide the actual impression.,5,Ikshit,"May 17, 2019",https://www.cardekho.com/user-review/mg-hector/most-awaited-car-in-emerging-indian-market-59412.htm
613,MG Hector,"One of the best launches of foreign brands in India with its epic style and amazing looks. Also, the car would be reliable.",5,Sowrish Surapaneni,"May 17, 2019",https://www.cardekho.com/user-review/mg-hector/a-fantastic-car-59292.htm
614,MG Hector,"It's the best car ever in whatever I saw SUV. Best in all features. Very good technology at all. Just amazing. Very stylish very comfortable. Looking good auto car. Best in all SUV very great to me I have. Super stylish car. And it?s display, and voice recognition system is amazing. Mobile technology is also a good",5,Anonymous,"May 17, 2019",https://www.cardekho.com/user-review/mg-hector/mind-blowing-suv-car-has-ever-seen-59265.htm
615,MG Hector,"MG Hector is the best car in the budget. Car is fully based on future. The new feature is added a voice command is very nice. In this price MG has given a more featured car Hector, I like it.",5,Aryan Peje,"May 16, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-is-th-best-car-59241.htm
616,MG Hector,"At last MG hector fulfilled all the requirements of modern SUV which are left by Tata Harrier...improved engine 173bhp..panoramic sunroof, with voice commands. Eagerly waiting for test drive.",5,Rahul More,"May 16, 2019",https://www.cardekho.com/user-review/mg-hector/mg-is-here-59230.htm
617,MG Hector,MG Hector is the best car in this segment with the best technology and material.,5,Devang,"May 18, 2019",https://www.cardekho.com/user-review/mg-hector/sharp-car-59488.htm
618,MG Hector,More photos of interior require and the car should be automatic Overall it is outstanding in styles,5,Anonymous,"May 17, 2019",https://www.cardekho.com/user-review/mg-hector/interior-ok-59282.htm
619,MG Hector,"Looks great and model I like the headlights, and tail light, waiting to see on the road super excited.",5,Anonymous,"May 17, 2019",https://www.cardekho.com/user-review/mg-hector/waiting-for-it-59274.htm
620,MG Hector,"Impressed by the overall package. Looks are great, latest technology being used, various first time features on offer. Looking forward to owning this car as soon as possible.",5,Kunal Chaware,"May 13, 2019",https://www.cardekho.com/user-review/mg-hector/exciting-package-58532.htm
621,MG Hector,My favourite upcoming car I like the assistant of MG quite updated as compared to its competitor Tata Harrier I am eagerly waiting for its to get it to launch.,5,Gourav Rajpurohit,"May 12, 2019",https://www.cardekho.com/user-review/mg-hector/i-love-hector-58431.htm
622,MG Hector,Best package in this segment. This car is first 10.4 inch (0.26 m) touchscreen car mast build quality is best and safety features are also best to like 6 airbags.,5,Vivek Gupta,"May 16, 2019",https://www.cardekho.com/user-review/mg-hector/bast-car-of-the-segment-59180.htm
623,MG Hector,"The Car is so Nice and fully loved than other cars. Love it .. Car looks so beautiful the design, and the price is not so high with these features. The first time I see that we can handle the car with our mobile phone.....Awesome Car.",5,Anonymous,"May 16, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-59096.htm
624,MG Hector,Love the car but the tires should be bigger. The alloys can be improved as well.,5,Shreshth Aggarwal,"May 15, 2019",https://www.cardekho.com/user-review/mg-hector/best-features-59011.htm
625,MG Hector,"MG Hector looks bigger than the other SUVs. Great features, regarding style and security. It has a 360-degree parking camera and Ismart mobile application. Waiting for this awesome car. What should be the price of MG Hector?",5,Rahul Aggarwal Verified Buyer,"May 15, 2019",https://www.cardekho.com/user-review/mg-hector/hector-great-features-58968.htm
626,MG Hector,"Impressed by the overall package. Looks are great, latest technology being used, various first time features on offer. Looking forward to owning this car as soon as possible.",5,Krishnareddy,"May 14, 2019",https://www.cardekho.com/user-review/mg-hector/no1-upcoming-suv-mg-motors-58803.htm
627,MG Hector,"It very good but it has 5 seating only it better than all cars, I think some smart features also available in coming seven-seaters car means it will be the best car of the budget, and.it will be the best car of that released year? Thank you for reading this review.",5,Anonymous,"May 14, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-58666.htm
628,MG Hector,MG will make Boom in Automobile sector... Again. Fully feature loaded with a power pack performance.,5,Anonymous,"May 14, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-58632.htm
629,MG Hector,"Looks a sturdy and smart car. Kudos MG and More power. Hope it remains the same, and looking forward to making a buying choice soon after launch.",4,Anonymous,"May 14, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-58662.htm
630,MG Hector,I think this car will be going to destroy all Indian cars. We are all waiting for the launch. Best of luck guys.,5,Sparith Gowda,"May 11, 2019",https://www.cardekho.com/user-review/mg-hector/heavy-expectations-from-this-car-58150.htm
631,MG Hector,"#Features of this car is excellent.... #Look of this car is very good.... #Infotainment system of this car is best as compared to another car of this range... #Production video which I have seen, in that video, this company produces a car in a very systematic way as compared to other companies.... #Overall, I loved this car!!!",5,Sambhav,"May 12, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-58412.htm
632,MG Hector,"Not Experienced but looking good, exterior and lighting is good, MG logo nice, double ton lighting is good",5,Anonymous,"May 12, 2019",https://www.cardekho.com/user-review/mg-hector/sporty-looks-58288.htm
633,MG Hector,I am damn sure that this masterpiece is going to be a show stealer. Bundled with plenty of high-end technological features. MG should cautiously fix the price if they really want to have their presence.,5,Anonymous,"May 12, 2019",https://www.cardekho.com/user-review/mg-hector/show-stealer-awaiting-a-super-hit-show-58284.htm
634,MG Hector,It will be the best ever SUV come to India market. Loved the configuration and advertisement. I am eagerly waiting for a test ride.,5,Anonymous,"May 11, 2019",https://www.cardekho.com/user-review/mg-hector/best-suv-ever-58099.htm
635,MG Hector,MG looks impressive and will dominate the segment. Need to check the engine performance. Diesel Automatic should be there.,5,Jeetendra,"May 10, 2019",https://www.cardekho.com/user-review/mg-hector/dominant-suv-58025.htm
636,MG Hector,Good design and nice looking car .it will bring a new lifestyle in the Indian car market. I hope it will be the new best SUV.,4,Devendra Bhindora,"May 10, 2019",https://www.cardekho.com/user-review/mg-hector/looking-for-it-57968.htm
637,MG Hector,"MG Hector will beat the competition, best in the class at affordable prices.",5,Mukesh Yadav,"May 08, 2019",https://www.cardekho.com/user-review/mg-hector/game-changer-57692.htm
638,MG Hector,"supercar no one knows in India someone knows the car is super it like a data harrier but awesome and supercar but car should come to market then only it can be sold and people are coming to buying they should be a surprise or a chocolate box to be given, and who is there to explain they should feel like a nice car, and the teller should be explained with an experienced person MG Hector.",5,Anonymous,"May 08, 2019",https://www.cardekho.com/user-review/mg-hector/amazing-car-57523.htm
639,MG Hector,This car is launched first time in India so I am very happy this car feels like a human and I love this car,5,Anonymous,"May 10, 2019",https://www.cardekho.com/user-review/mg-hector/hector-of-human-57915.htm
640,MG Hector,"Creative design, innovative approach to the Indian market, a tough competitor of Jeep Compass and Tata Harrier. The technology used by MG has also enhanced its performance in the Indian market. Its length is more than as Comapred to the other cars of its competitors. It is going to rock in this segment. I think this is a perfect car for your money if you are looking for a mid-size SUV.",5,Digendra Kumar,"May 02, 2019",https://www.cardekho.com/user-review/mg-hector/the-best-car-mg-hector-56501.htm
641,MG Hector,"MG Hector is looking great car loaded with all features like sunroof, airbags, hill assist, etc.",5,User,"May 08, 2019",https://www.cardekho.com/user-review/mg-hector/monster-is-coming-57502.htm
642,MG Hector,"Look like an American SUV, impressive looks tough and rough. I will not purchase any car before I try Hector.",5,Anonymous,"May 06, 2019",https://www.cardekho.com/user-review/mg-hector/rough-and-tough-suv-57205.htm
643,MG Hector,Much Awaited car with these features. Hope automatically are not priced on a higher end. hope they maintain as many as service centers are opened.....,5,Anonymous,"May 04, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-much-awaited-car-56719.htm
644,MG Hector,"I am really impressed. I really love this car, its specifications are really amazing and this car will be the best SUV in India, amazing features, good design really powerful engine, best voice assistance, good camera. And available at a very low price, this car will beat all the cars at its launch. ",5,Treasure Of Ringtones,"May 02, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-ever-56499.htm
645,MG Hector,"Looking dashing and its voice commands system is great,MG HECTOR is a big competitor for other rivalsSUV's, and specially sunroof,and front Day time running lights,10"" touchscreen, automatically closed back storage door, six small but effective headlamp,and 170 bhp power, keyless entry, and special RED color are amazing.",5,Vijay Ghayal,"May 01, 2019",https://www.cardekho.com/user-review/mg-hector/its-awesome-suv-i-like-it-56330.htm
646,MG Hector,"Best car in its segment, I am waiting for pre booking opening. I want to book it. As of now it looks value for money.",5,Anonymous,"May 07, 2019",https://www.cardekho.com/user-review/mg-hector/best-in-segment-57326.htm
647,MG Hector,Good and classic Exterior and interior with smart features. I think it will satisfy the Customers. MG Hector,5,Anonymous,"May 06, 2019",https://www.cardekho.com/user-review/mg-hector/new-upcoming-suv-57203.htm
648,MG Hector,"Hector is full pack with all features, with first in automobile sector In India, and this all features we show in Volvo,m- Benz, Audi,  all cars price near about 50, lacks onwards",5,Anonymous,"May 04, 2019",https://www.cardekho.com/user-review/mg-hector/value-of-money-56721.htm
649,MG Hector,"Awesome car, All round camera a new feature in SUV. What about safety features like driver and passenger airbags, ABS, etc. Solid feature loaded entry in the SUV segment. Eagerly waiting to test drive.",5,Anonymous,"May 03, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-rocks-56542.htm
650,MG Hector,Love it MG you are so awesome and attractive cool outstanding gorgeous.,5,Sohail Warsi,"May 01, 2019",https://www.cardekho.com/user-review/mg-hector/incredible-56289.htm
651,MG Hector,Looking forward to the launch. All the features are great.,5,Karan Kabra,"Apr 29, 2019",https://www.cardekho.com/user-review/mg-hector/ai-power-packed-55870.htm
652,MG Hector,The car is really good and is worth a buy the facilities that it provides at its price is just more than enough.,5,Pravin Nakrani,"Apr 27, 2019",https://www.cardekho.com/user-review/mg-hector/superb-cant-get-better-55395.htm
653,MG Hector,"Excellent car in a good budget. I like the car features and the car looks very good. I will buy this car in August 2019, MG Hector engine is very powerful because engine capacity is 1956cc. MG Hector's automatic back side door, air-conditioner will start from our smartphone when we are not in the car.",5,Shivang,"Apr 24, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-car-mg-hector-54862.htm
654,MG Hector,"MG Hector has impressive looks, hope car will be good as compared to it's competitors. Good CC and power too.  ",5,Uh Memon,"May 01, 2019",https://www.cardekho.com/user-review/mg-hector/nice-looks-56231.htm
655,MG Hector,Very good car in this price range and loaded with excellent features having the look of both SUV and BMW. its overall look is very good interior is very nicely designed to have good space and very comfortable. If it's service part is good then I will go for it and recommend others also to purchase. Very amazing.,5,Anonymous,"May 01, 2019",https://www.cardekho.com/user-review/mg-hector/a-loaded-feature-good-vehicle-56193.htm
656,MG Hector,It's going to be the biggest rival of Creta and XUV300. It's going to roar in June. It give panoramic biggest sunroof till now.,5,Vicky Singh Chauhan,"Apr 24, 2019",https://www.cardekho.com/user-review/mg-hector/beast-is-coming-55004.htm
657,MG Hector,This is a superb car. I really like it. The looks are very impressive. ,5,Lavakumar A,"Apr 24, 2019",https://www.cardekho.com/user-review/mg-hector/a-superb-car-54905.htm
658,MG Hector,It will be a great car for Indians who are going with Creta and other SUV cars .. great features as compared to all SUV VARIANTS,5,Anonymous,"May 01, 2019",https://www.cardekho.com/user-review/mg-hector/wow-for-hector-mg-56148.htm
659,MG Hector,Advanced technology will pull it further if price will be aggressive in money minded market. All the best morris garage,5,Anonymous,"Apr 28, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-package-55609.htm
660,MG Hector,"When I hear that car is coming to India which will be the first Indian electric SUV, I am surprised about that. This car's look is not so crispy as much as Tata's harrier, but it damns electric beast. This car doesn't shine us, this car speaks to us. Every Indian should purchase all car from MG brands only even though they are Chinese owned, reason that MG is an electric car. At least Indian pollution will be reduced instead of Globalisation of car trading across the world. If Tesla comes to Indian Market it will take 250% more import charge as much as 85 lakh rupees for just 25 lakh rupees tesla in the US states. Hats off to China for doing something changes to Indian environment. The reason why I am supporting China. Indians don't have the hope to produce own electric car even they are electrical engineers and the other hand government don't provide fund for an electric vehicle startup project. They don't care about success. But MG does. It provides their SUV not sedan in just between 15 to 20 lakh. I hope I may be the first customer. Thinking you. Yours, Pratik Bagale Founder of Rakalp Giant.",5,Apple Pro,"Apr 21, 2019",https://www.cardekho.com/user-review/mg-hector/extraordinary-car-in-indian-market-54321.htm
661,MG Hector,Looks really good with awesome LED DLR. I didn't get all features of this car MG Hector but voice recognition in this price range will definitely kill damn Indian market. Thank You MG Wish all the good wishes for launching MG Hector in India.,5,Miraj Chaudhuri,"Apr 23, 2019",https://www.cardekho.com/user-review/mg-hector/welcome-mg-hector-with-premium-features-54770.htm
662,MG Hector,So good looks and voice control is an amazing feature. The LED day time running lights are very cool.,5,Yuvraj Singh Meena,"Apr 23, 2019",https://www.cardekho.com/user-review/mg-hector/mgs-super-car-54708.htm
663,MG Hector,"Best SUV I have ever seen in this price range Good system,  design, good looking, worth money loved it MG.",5,Prassana Pailwan,"Apr 23, 2019",https://www.cardekho.com/user-review/mg-hector/good-one-mg-54698.htm
664,MG Hector,This looks a new generation car with well equipped features and stylish curves sexy front grill and also gives us a feeling of James bond like to catch it from everywhere I love the way they advertise their car India its impressive to control the car from phone and words I appreciate Morris garage to launch such type of beautiful car in India.,4,Amit Gandhi,"Apr 21, 2019",https://www.cardekho.com/user-review/mg-hector/hector-rocks-54330.htm
665,MG Hector,This is so stylish car having so many facalities .this is so comfert car .its futures are also nice.its display is excellent .good for a family if money is there.the company is also very nice company.the display has many system like voice command .and better music system also u can control your display through your phone.,5,Dr.dinabandhu Mugree,"Apr 21, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-review-54079.htm
666,MG Hector,"Creative design, innovative approach to the Indian market, a tough competitor of Jeep Compass and Tata Harrier. The technology used by MG has also enhanced its performance in the Indian market, it's length is more than it's competitors, it's going to rock in this segment. I think this is a perfect car for your money if you are looking for a mid-size SUV.",5,Kalyan,"Apr 20, 2019",https://www.cardekho.com/user-review/mg-hector/awesome-car-53999.htm
667,MG Hector,"A very good competitor for Mahindra XUV 500, Jeep Compass, Tata Hexa and Renault Duster...Hope will get a good market in India too.",5,Anonymous,"Apr 22, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-54385.htm
668,MG Hector,This is so stylish car having so many facilities.this is so comfort car.its features are also nice. Its display is excellent with voice command system and fit for family ,5,Anonymous,"Apr 22, 2019",https://www.cardekho.com/user-review/mg-hector/mg-hector-review-54380.htm
669,MG Hector,Value for money,5,Abhi Thakur,"Apr 20, 2019",https://www.cardekho.com/user-review/mg-hector/unbeatable-suv-53962.htm
670,MG Hector,"MG Hector is really a nice car, I will surely buy it. Looks are amazing, features are superb and I am excited to see this on road.",5,Vinod,"Apr 20, 2019",https://www.cardekho.com/user-review/mg-hector/mind-blowing-car-53940.htm
671,MG Hector,"In this segment Jeep Compass, Brezza, Creta, Ecosport are there but in terms of technology and performance, hector is the best car ever. ",5,Devang,"Apr 20, 2019",https://www.cardekho.com/user-review/mg-hector/best-car-in-this-segment-53927.htm
672,MG Hector,"Good, it would be more expansive for this year what a car. Really it is the first car in India thank u for making and making arrive in India thank you so much I find it would be great sell in India.",5,Pedada Suresh,"Apr 19, 2019",https://www.cardekho.com/user-review/mg-hector/mg-the-monster-53863.htm
673,MG Hector,"Beautiful car. It's my second car, my previous car was Toyota Fortuner, it's experience is better than my previous car.",5,Pooja Negi,"Apr 19, 2019",https://www.cardekho.com/user-review/mg-hector/excellent-power-53858.htm
674,MG Hector,"Cool looks and too attractive, I just fall for it. The functions they provided in it are very cool and incredible.",5,Akash Chatap,"Apr 19, 2019",https://www.cardekho.com/user-review/mg-hector/hector-mg-19-53751.htm
675,MG Hector,So good. Very much liked. Super option. Gentlemen look. Best Performer.,5,Anand Kaliyarmadam,"Apr 18, 2019",https://www.cardekho.com/user-review/mg-hector/hector-is-head-53357.htm
676,MG Hector,This is an amazing car. I think the best car in the current time. I love this car. This car is my dream car.,5,Prabhakar Kumar Yadav,"Apr 17, 2019",https://www.cardekho.com/user-review/mg-hector/my-dream-car-53348.htm
677,MG Hector,"The car shows its personality by its different and fantastic features. A person can fall in love with Hector. so please be careful. Need to see that the car shows its limiting because of high clearance. The car doesn't become SUV by its name, it becomes by its features. I just love the car. I think the car will fail the other SUVs. So other companies should be aware.",5,Dheeraj,"Apr 17, 2019",https://www.cardekho.com/user-review/mg-hector/leave-the-tractor-use-the-hector-53333.htm
678,MG Hector,"It's awesome looks nails. Its presence on the road and aftermarket features are mind-boggling. I would like to buy this car. It's an artificial intelligence mixed with the car. But still, it misses out many things at this price point as compared to Jeep Compass. But still, it's more than enough. The colors offered by the company are awesome and really looks good on the car with large alloy wheels. This car will take attention of a lot of people on the road. We're waiting for this car.",5,Mehul Chauhan,"Apr 17, 2019",https://www.cardekho.com/user-review/mg-hector/its-freakingly-awesome-53284.htm
679,MG Hector,"Excellent car ever I like this car, and it differs from other XUV cars..its projector headlamps are awesome and interior too.",5,Anonymous,"Apr 20, 2019",https://www.cardekho.com/user-review/mg-hector/i-just-love-this-car-53916.htm
680,MG Hector,"This is what we've been waiting for. Bring it on MG. A segment killer, with all that technology, petrol-Hybrid, Dual Clutch. Oh, and did I mention the Panoramic Sunroof and the 360degree camera on offer along with the embedded eSIM.",5,Alop Mehta,"Apr 16, 2019",https://www.cardekho.com/user-review/mg-hector/watch-out-disrupter-on-the-powl-53066.htm
681,MG Hector,Masculine look and the features listed with that in given price range are attractive. Not sure about after sales service. Would like to know more after service and presence in India.,4,Sangeeta,"Apr 16, 2019",https://www.cardekho.com/user-review/mg-hector/good-buy-for-this-segment-52909.htm
682,MG Hector,Mg hector is a stunning car. Better than I thought. Nice exterior and interior of the car. A good safety system. The car is coming soon on the floor and we are eagerly waiting for this beauty.,5,Jemis Kasodariya,"Apr 15, 2019",https://www.cardekho.com/user-review/mg-hector/mg-is-a-good-car-52771.htm
683,MG Hector,"Seems to be the value of money of buying MG Hector... Price range is a bit matter of concern. It gives a tough competition to Creta, Compass and XUV 500. The new arrival of mg may face some problems with to reach for remote area and small cities. One more thing to concerns that about service centers location. Hope for good.",5,Naveen Kumar,"Apr 15, 2019",https://www.cardekho.com/user-review/mg-hector/mg-rival-for-mid-suvs-52748.htm
684,MG Hector,"Very nice car, we like this, when it is coming in India market please inform me. We will buy this definitely.",5,Anil Kumar,"Apr 15, 2019",https://www.cardekho.com/user-review/mg-hector/very-nice-car-52740.htm
685,MG Hector,MG Hector is a good car. I like it because it has many system and features.,5,Arpitambaliya,"Apr 14, 2019",https://www.cardekho.com/user-review/mg-hector/its-a-good-car-for-everyone-52617.htm
686,MG Hector,"Different car, new model, different interior, SUV class car, comfortable, decent looking. Best upcoming SUV in India.",5,Shriyank Fagania,"Apr 14, 2019",https://www.cardekho.com/user-review/mg-hector/worlds-best-suv-52496.htm
687,MG Hector,Looks cool as the advertisement shows. This car is fully automatic and the big thing is that it really understand us.,5,Mann Kinha,"Apr 13, 2019",https://www.cardekho.com/user-review/mg-hector/car-looks-like-a-beast-52241.htm
688,MG Hector,Excellent looking and outstanding performance from MG motors. Hope this will beat out Jeep Compass.,5,Mehta,"Apr 12, 2019",https://www.cardekho.com/user-review/mg-hector/a-must-be-in-garrage-52156.htm
689,MG Hector,"Loved the design, Tesla-like infotainment system, beast looks, luxurious design, fully compact beauty.",5,Souvik Dey,"Apr 11, 2019",https://www.cardekho.com/user-review/mg-hector/luxurious-beast-51900.htm
690,MG Hector,"The interior is looking good. I think I am going to buy it, just waiting for the launch and bookings to get started. Gorgeous design by MG, exceptional first-in-class features.",5,Pradeep Meena,"Apr 11, 2019",https://www.cardekho.com/user-review/mg-hector/it-is-the-best-51880.htm
